Text,Topic,Emotion
Tự nhiên Học đồ án niên luận khó hiểu quá chắc tạch quá,Học tập,Buồn rầu
"Nay Màn hình xanh vì code PHP, hoang mang tột độ chán",Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Bug code PHP fix cả đêm chưa xong trầm cảm,Khoa học & Công nghệ,Căng thẳng
"Đang Game chuột FPS dạo này chán quá, hết hứng chơi quá",Giải trí & Gaming,Buồn rầu
Sáng ra Đang code ngon thì server Linux dở chứng chán,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Giải được bài Lập trình web khó nhất lớp quá,Học tập,Hào hứng
Sáng ra Làm bài tập thực tập mạng với team mệt mỏi quá quá,Học tập,Căng thẳng
Tự nhiên Cuối cùng cũng qua môn cấu hình Router chán,Học tập,Hào hứng
"Hôm nay Cấu hình thành công PSU 650W, tối nay ngủ ngon rồi :v",Khoa học & Công nghệ,Hào hứng
Đang Chuỗi thua chuột FPS tụt rank thảm hại chán,Giải trí & Gaming,Căng thẳng
Buồn cười quá Sáng sớm dậy ăn mì tôm thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
Thề luôn Làm đồ án với CentOS mà code không chạy :((,Khoa học & Công nghệ,Căng thẳng
Trời mưa ngập đường không đi tập gym được chán quá,Đời sống thường ngày,Buồn rầu
"Buồn cười quá Game Đấu Trường Chân Lý dạo này chán quá, hết hứng chơi chán",Giải trí & Gaming,Buồn rầu
Thầy khen bài tập CT179 làm xuất sắc vãi,Học tập,Hào hứng
Hôm nay Mới làm hỏng máy ảo VMware tốn mớ tiền vãi,Khoa học & Công nghệ,Buồn rầu
Buồn cười quá Đạt điểm A môn viết báo cáo sung sướng quá :v,Học tập,Hào hứng
Đang Đang code ngon thì chip Ryzen dở chứng vãi,Khoa học & Công nghệ,Buồn rầu
Đang Cuối tuần đi chạy xe quanh Cần Thơ hít thở không khí trong lành chán,Đời sống thường ngày,Thư giãn
Tự nhiên Thầy khen bài tập bài tập nhóm làm xuất sắc :v,Học tập,Hào hứng
Mở được nhân vật xịn trong board game bá cháy haha,Giải trí & Gaming,Hào hứng
Đang Phá đảo board game trong một đêm hihi,Giải trí & Gaming,Hào hứng
Nay Gặp lại bạn cũ đi ăn mì tôm cười thả ga quá,Đời sống thường ngày,Vui vẻ
Đang Bị khóa acc Đấu Trường Chân Lý oan ức quá :((,Giải trí & Gaming,Buồn rầu
Sáng ra Dựng xong mạng ảo Kathara nhìn ngầu bá cháy ae ạ,Khoa học & Công nghệ,Hào hứng
Hôm nay Kẹt xe cứng ngắc lúc đang đi uống cà phê hihi,Đời sống thường ngày,Căng thẳng
"Thề luôn Game Minecraft dạo này chán quá, hết hứng chơi",Giải trí & Gaming,Buồn rầu
Buồn cười quá Đi làm về mệt mà còn phải tập gym haha,Đời sống thường ngày,Căng thẳng
"Sáng ra Hôm nay xui xẻo, lỡ làm xem phim Donghua hỏng :((",Đời sống thường ngày,Buồn rầu
Sáng ra Kẹt xe cứng ngắc lúc đang đi dọn dẹp nhà cửa vãi,Đời sống thường ngày,Căng thẳng
"Nay Màn hình xanh vì database Firebase, hoang mang tột độ",Khoa học & Công nghệ,Căng thẳng
"Nay Màn hình xanh vì router mạng, hoang mang tột độ :((",Khoa học & Công nghệ,Căng thẳng
Tự nhiên Nghe nhạc lofi và chơi chuột FPS thật bình yên haha,Giải trí & Gaming,Thư giãn
Nay Đi chơi phim hoạt hình với anh em cười đau bụng ae ạ,Giải trí & Gaming,Hào hứng
Thề luôn Đi làm về mệt mà còn phải uống cà phê ae ạ,Đời sống thường ngày,Căng thẳng
"Buồn cười quá Hôm nay xui xẻo, lỡ làm xem phim Donghua hỏng",Đời sống thường ngày,Buồn rầu
Sáng ra Gặp team tạ trong Valorant ức chế thật vãi,Giải trí & Gaming,Căng thẳng
Sáng ra Bị đồng đội toxic trong phim hoạt hình bực cả mình :((,Giải trí & Gaming,Căng thẳng
Mới làm hỏng card màn hình tốn mớ tiền thật sự,Khoa học & Công nghệ,Buồn rầu
"Thề luôn Làm sai bét câu cuối môn bài tập nhóm, tiếc đứt ruột chán",Học tập,Buồn rầu
Đang Mới cài xong card màn hình chạy bao mượt ae ạ,Khoa học & Công nghệ,Hào hứng
"Hôm nay Rớt môn Lập trình web rồi, buồn quá chán",Học tập,Buồn rầu
Thề luôn Đang combat Wuthering Waves thì rớt mạng quá,Giải trí & Gaming,Căng thẳng
Nay Hôm nay trời đẹp đi đi siêu thị quá xá đã ae ạ,Đời sống thường ngày,Vui vẻ
Nay Đang code ngon thì chip Ryzen dở chứng vãi,Khoa học & Công nghệ,Buồn rầu
Xe hư giữa đường lúc đang dạo phố hihi,Đời sống thường ngày,Buồn rầu
Cài đặt lab cho bảo vệ đề tài phức tạp ghê chán,Học tập,Căng thẳng
Thề luôn Kẹt xe cứng ngắc lúc đang đi đi siêu thị hihi,Đời sống thường ngày,Căng thẳng
Tự nhiên Xe hư giữa đường lúc đang nghe nhạc chán,Đời sống thường ngày,Buồn rầu
Sáng ra Thuyết trình thực tập mạng thành công rực rỡ :((,Học tập,Hào hứng
Hôm nay trời đẹp đi xem phim Donghua quá xá đã haha,Đời sống thường ngày,Vui vẻ
Thề luôn Mới làm hỏng máy ảo VMware tốn mớ tiền :v,Khoa học & Công nghệ,Buồn rầu
Nay Làm bài tập Cấu trúc dữ liệu với team mệt mỏi quá ae ạ,Học tập,Căng thẳng
Tự nhiên Phá đảo rank Kim Cương trong một đêm ae ạ,Giải trí & Gaming,Hào hứng
Thề luôn Đi làm về mệt mà còn phải ngủ nướng vãi,Đời sống thường ngày,Căng thẳng
Nay Lỡ tay xóa mất card màn hình không cứu được :((,Khoa học & Công nghệ,Buồn rầu
Thề luôn Sáng sớm dậy dạo phố thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
"Thề luôn Chưa làm xong báo cáo cấu hình Router, toang rồi vãi",Học tập,Căng thẳng
Tự nhiên Cày Minecraft giải trí sau giờ học hihi,Giải trí & Gaming,Thư giãn
"Tự nhiên Màn hình xanh vì máy ảo VMware, hoang mang tột độ :v",Khoa học & Công nghệ,Căng thẳng
Làm ván Return of the Disaster-Class Hero cho nhẹ đầu ae ạ,Giải trí & Gaming,Thư giãn
Hôm nay Đi làm về mệt mà còn phải xem phim Donghua,Đời sống thường ngày,Căng thẳng
Buồn cười quá Chơi Đấu Trường Chân Lý bị giật lag ping cao bực mình haha,Giải trí & Gaming,Căng thẳng
Đang Lỡ tay xóa mất code React không cứu được mn ơi,Khoa học & Công nghệ,Buồn rầu
Hôm nay Trời mưa nằm nhà dọn dẹp nhà cửa là sướng nhất quá,Đời sống thường ngày,Thư giãn
Hôm nay Gánh team còng lưng trong truyện Manhwa quá,Giải trí & Gaming,Hào hứng
Hôm nay Thầy khen bài tập Quản trị hệ thống làm xuất sắc mn ơi,Học tập,Hào hứng
Sáng ra Đi làm về mệt mà còn phải dạo phố hihi,Đời sống thường ngày,Căng thẳng
Mới được nhận lương đi tập gym thôi chán,Đời sống thường ngày,Vui vẻ
Tự nhiên Mới được nhận lương đi xem phim Donghua thôi ae ạ,Đời sống thường ngày,Vui vẻ
Nay Đi chơi phim hoạt hình với anh em cười đau bụng vãi,Giải trí & Gaming,Hào hứng
Thề luôn Học Cấu trúc dữ liệu khó hiểu quá chắc tạch haha,Học tập,Buồn rầu
Sáng ra Máy chủ code React bị sập chán quá quá,Khoa học & Công nghệ,Buồn rầu
"Tự nhiên Tài khoản Ubuntu dual boot bị khóa, khóc ròng",Khoa học & Công nghệ,Buồn rầu
Đang Gặp team tạ trong Valorant ức chế thật ae ạ,Giải trí & Gaming,Căng thẳng
Đang Kẹt xe cứng ngắc lúc đang đi ăn quán vỉa hè quá,Đời sống thường ngày,Căng thẳng
Nay Cấu hình code PHP khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Bug Ubuntu dual boot fix cả đêm chưa xong trầm cảm haha,Khoa học & Công nghệ,Căng thẳng
Ăn trúng quán dạo phố ngon bá cháy :((,Đời sống thường ngày,Vui vẻ
Tự nhiên Học thực tập mạng khó hiểu quá chắc tạch :v,Học tập,Buồn rầu
Đang Code xong chức năng router mạng thấy mình bá thật vãi,Khoa học & Công nghệ,Hào hứng
Hôm nay Code xong chức năng máy ảo VMware thấy mình bá thật vãi,Khoa học & Công nghệ,Hào hứng
Sáng ra Bug code PHP fix cả đêm chưa xong trầm cảm,Khoa học & Công nghệ,Căng thẳng
Đang Phá đảo truyện Manhwa trong một đêm chán,Giải trí & Gaming,Hào hứng
Buồn cười quá Thuyết trình đồ án niên luận thành công rực rỡ thật sự,Học tập,Hào hứng
Thề luôn Dựng xong Ubuntu dual boot nhìn ngầu bá cháy :((,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Phá đảo Discord trong một đêm,Giải trí & Gaming,Hào hứng
Nay Cuối cùng cũng qua môn Cấu trúc dữ liệu,Học tập,Hào hứng
Sáng ra Mai thi môn Lập trình web mà chưa chữ nào vào đầu :v,Học tập,Căng thẳng
Nay Đạt điểm A môn bài tập nhóm sung sướng quá mn ơi,Học tập,Hào hứng
Tự nhiên Bug database Firebase fix cả đêm chưa xong trầm cảm ae ạ,Khoa học & Công nghệ,Căng thẳng
Đang Kẹt xe cứng ngắc lúc đang đi dạo phố :((,Đời sống thường ngày,Căng thẳng
Nay Bị đồng đội toxic trong Discord bực cả mình :v,Giải trí & Gaming,Căng thẳng
Tự nhiên Nay mới tậu server Linux dùng sướng vãi thật sự,Khoa học & Công nghệ,Hào hứng
Sáng ra Cài đặt lab cho cấu hình Router phức tạp ghê ae ạ,Học tập,Căng thẳng
Tự nhiên Bị khóa acc Đấu Trường Chân Lý oan ức quá thật sự,Giải trí & Gaming,Buồn rầu
Sáng ra Trốn việc đi ngủ nướng xả stress mn ơi,Đời sống thường ngày,Thư giãn
Thầy khen bài tập Quản trị hệ thống làm xuất sắc mn ơi,Học tập,Hào hứng
Đang Vừa fix xong bug router mạng mừng rớt nước mắt chán,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Bị khóa acc rank Kim Cương oan ức quá :v,Giải trí & Gaming,Buồn rầu
Sáng ra Trượt mất phần thưởng chuột FPS cay quá,Giải trí & Gaming,Buồn rầu
Đang Code xong chức năng database Firebase thấy mình bá thật ae ạ,Khoa học & Công nghệ,Hào hứng
Hôm nay Đi làm về mệt mà còn phải đi siêu thị quá,Đời sống thường ngày,Căng thẳng
Giải được bài Lập trình web khó nhất lớp ae ạ,Học tập,Hào hứng
Sáng ra Ping board game nhảy lên 999ms nản luôn :v,Giải trí & Gaming,Căng thẳng
Đang Máy chủ API bị sập chán quá thật sự,Khoa học & Công nghệ,Buồn rầu
Hôm nay Ăn trúng quán dọn dẹp nhà cửa ngon bá cháy hihi,Đời sống thường ngày,Vui vẻ
Thề luôn Cấu hình card màn hình khó quá nhức hết cả đầu mn ơi,Khoa học & Công nghệ,Căng thẳng
Đang Máy chủ máy ảo VMware bị sập chán quá mn ơi,Khoa học & Công nghệ,Buồn rầu
Đang Vừa thắng chuỗi trận OBS stream cảm giác yomost mn ơi,Giải trí & Gaming,Hào hứng
Sáng ra Trời mưa nằm nhà chạy xe quanh Cần Thơ là sướng nhất haha,Đời sống thường ngày,Thư giãn
Đang Bị đồng đội toxic trong Valorant bực cả mình vãi,Giải trí & Gaming,Căng thẳng
Buồn cười quá Kẹt xe cứng ngắc lúc đang đi ăn mì tôm :((,Đời sống thường ngày,Căng thẳng
Hôm nay Trời mưa nằm nhà dạo phố là sướng nhất haha,Đời sống thường ngày,Thư giãn
"Hôm nay Màn hình xanh vì CentOS, hoang mang tột độ hihi",Khoa học & Công nghệ,Căng thẳng
Thề luôn Deadline môn Lập trình web dí sấp mặt mn ơi,Học tập,Căng thẳng
Tự nhiên Ping rank Kim Cương nhảy lên 999ms nản luôn chán,Giải trí & Gaming,Căng thẳng
Tự nhiên Mở được nhân vật xịn trong Discord bá cháy chán,Giải trí & Gaming,Hào hứng
Cuối tuần ngồi chơi Valorant chill chill ae ạ,Giải trí & Gaming,Thư giãn
Đang Vừa fix xong bug mã nguồn Python mừng rớt nước mắt quá,Khoa học & Công nghệ,Hào hứng
"Tự nhiên Màn hình xanh vì card màn hình, hoang mang tột độ hihi",Khoa học & Công nghệ,Căng thẳng
"Tự nhiên Cuối tháng hết tiền, phải chạy xe quanh Cần Thơ cho qua ngày haha",Đời sống thường ngày,Buồn rầu
Nay Mai thi môn thực tập mạng mà chưa chữ nào vào đầu quá,Học tập,Căng thẳng
Buồn cười quá Đang combat board game thì rớt mạng vãi,Giải trí & Gaming,Căng thẳng
Đang Trời mưa nằm nhà dạo phố là sướng nhất,Đời sống thường ngày,Thư giãn
Đang Đang combat rank Kim Cương thì rớt mạng chán,Giải trí & Gaming,Căng thẳng
Hôm nay Đợi chạy xe quanh Cần Thơ mỏi hết cả chân ae ạ,Đời sống thường ngày,Căng thẳng
Sáng ra Kẹt xe cứng ngắc lúc đang đi nấu ăn chán,Đời sống thường ngày,Căng thẳng
Tự nhiên Pha ly cà phê ngồi xem phim Donghua ngắm phố phường hihi,Đời sống thường ngày,Thư giãn
Đang Bị điểm thấp bài kiểm tra cấu hình Router chán chả buồn nói,Học tập,Buồn rầu
Làm bài tập thực tập mạng với team mệt mỏi quá quá,Học tập,Căng thẳng
"Tài khoản mạng ảo Kathara bị khóa, khóc ròng mn ơi",Khoa học & Công nghệ,Buồn rầu
Hôm nay Bị khóa acc truyện Manhwa oan ức quá :v,Giải trí & Gaming,Buồn rầu
"Sáng ra Làm sai bét câu cuối môn thực tập mạng, tiếc đứt ruột thật sự",Học tập,Buồn rầu
Buồn cười quá Chơi truyện Manhwa bị giật lag ping cao bực mình haha,Giải trí & Gaming,Căng thẳng
Sáng ra Gánh team còng lưng trong phim hoạt hình vãi,Giải trí & Gaming,Hào hứng
Đang Bug server Linux fix cả đêm chưa xong trầm cảm quá,Khoa học & Công nghệ,Căng thẳng
"Thề luôn Cấu hình thành công máy ảo VMware, tối nay ngủ ngon rồi chán",Khoa học & Công nghệ,Hào hứng
Hôm nay Nay mới tậu router mạng dùng sướng vãi mn ơi,Khoa học & Công nghệ,Hào hứng
Sáng ra Phá đảo Minecraft trong một đêm haha,Giải trí & Gaming,Hào hứng
Thề luôn Mới cài xong Ubuntu dual boot chạy bao mượt hihi,Khoa học & Công nghệ,Hào hứng
"Nay Hôm nay xui xẻo, lỡ làm tập gym hỏng ae ạ",Đời sống thường ngày,Buồn rầu
Học đồ án niên luận khó hiểu quá chắc tạch mn ơi,Học tập,Buồn rầu
Đang Bị khóa acc phim hoạt hình oan ức quá chán,Giải trí & Gaming,Buồn rầu
Thề luôn Mai thi môn bảo vệ đề tài mà chưa chữ nào vào đầu,Học tập,Căng thẳng
Thề luôn Cuối tuần đi ngủ nướng hít thở không khí trong lành,Đời sống thường ngày,Thư giãn
Cày Discord giải trí sau giờ học,Giải trí & Gaming,Thư giãn
Đang Đang code ngon thì Ubuntu dual boot dở chứng :((,Khoa học & Công nghệ,Buồn rầu
Buồn cười quá Mai thi môn viết báo cáo mà chưa chữ nào vào đầu,Học tập,Căng thẳng
Hôm nay Code xong chức năng router mạng thấy mình bá thật :((,Khoa học & Công nghệ,Hào hứng
Sáng ra Ăn trúng quán chạy xe quanh Cần Thơ ngon bá cháy :v,Đời sống thường ngày,Vui vẻ
Tự nhiên Đang code ngon thì mã nguồn Python dở chứng thật sự,Khoa học & Công nghệ,Buồn rầu
Thề luôn Hôm nay trời đẹp đi nghe nhạc quá xá đã,Đời sống thường ngày,Vui vẻ
Xung đột driver router mạng sửa mãi không được chán,Khoa học & Công nghệ,Căng thẳng
